Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
251327,2350 N Clifton Ave,60614,Commercial,"50,000 - 250,000 Sq Ft",2020,LINCOLN PARK,7,43,41.92507229,-87.65785615,"(41.92507229, -87.65785615)"
105150,1533 W JARVIS AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
117348,5969 N RAVENSWOOD AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,40,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
175474,300 S Ashland Ave,60607,Commercial,"50,000 - 250,000 Sq Ft",2020,NEAR WEST SIDE,28,27,41.877588,-87.667672,"(41.877588, -87.667672)"
252080,400 W Ontario St,60654,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89336089,-87.63899223,"(41.89336089, -87.63899223)"
165827,3757 S Wabash Ave,60653,Residential,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,3,41.82569128,-87.62439194,"(41.82569128, -87.62439194)"
102487,3639 3649 N PINE GROVE AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
101874,444 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,42,41.89069402,-87.62477656,"(41.89069402, -87.62477656)"
252127,922 W Washington Blvd,60607,Commercial,"50,000 - 250,000 Sq Ft",2020,Near West Side,28,27,41.8831353,-87.65056,"(41.8831353, -87.65056)"
250150,315 - 331 N LaSalle St,60654,Commercial,"> 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,42,41.88810068,-87.63181582,"(41.88810068, -87.63181582)"
114455,1321 1327 N ASTOR ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
109891,5460 5472 S WOODLAWN AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
252301,1934 N Washtenaw Ave,60647,Residential,"50,000 - 250,000 Sq Ft",2019,LOGAN SQUARE,22,1,41.91657013,-87.69476694,"(41.91657013, -87.69476694)"
106102,190 E WALTON PL,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
254362,2501 N ELSTON AVE,60647,Commercial,"50,000 - 250,000 Sq Ft",2020,Logan Square,22,32,41.91723891,-87.68490143,"(41.91723891, -87.68490143)"
113474,517 523 N HALSTED ST,60642,Residential,"50,000 - 250,000 Sq Ft",2020,WEST TOWN,24,27,41.8999205,-87.65738734,"(41.8999205, -87.65738734)"
137063,300 S DAMEN AVE,60612,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
100856,1901 W Madison St,60612,Commercial,"> 250,000 Sq Ft",2020,NEAR WEST SIDE,28,27,41.88067672,-87.67418207,"(41.88067672, -87.67418207)"
105339,5306 N CUMBERLAND AVE,60656,Residential,"50,000 - 250,000 Sq Ft",2019,OHARE,76,41,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
158121,10 S Dearborn St,60603,Commercial,"> 250,000 Sq Ft",2020,LOOP,32,42,41.88163958,-87.63010692,"(41.88163958, -87.63010692)"
112320,1020 W THORNDALE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
111452,1301 1309 W WASHINGTON BLVD,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.87399385,-87.651678,"(41.87399385, -87.651678)"
151257,2758 2768 N MILWAUKEE AVE,60647,Residential,"50,000 - 250,000 Sq Ft",2020,LOGAN SQUARE,22,35,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
117398,1111 S ASHLAND AVE,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,28,41.87399385,-87.651678,"(41.87399385, -87.651678)"
101797,303 E Wacker,60601,Commercial,"> 250,000 Sq Ft",2020,LOOP,32,42,41.88729474,-87.62026142,"(41.88729474, -87.62026142)"
251765,5550 N Kenmore Ave,60640,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.98352187,-87.6570056,"(41.98352187, -87.6570056)"
254343,859 W Erie St,60610,Residential,"50,000 - 250,000 Sq Ft",2020,West Town,24,27,41.9041211,-87.63142,"(41.9041211, -87.63142)"
172485,36 50 N MENARD AVE,60644,Residential,"50,000 - 250,000 Sq Ft",2020,AUSTIN,25,29,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
252250,840 850 W Argyle St,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,48,41.97338532,-87.65197698,"(41.97338532, -87.65197698)"
103962,2828 N CAMBRIDGE AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
250059,2111 W Lexington St,60612,Municipal,"50,000 - 250,000 Sq Ft",2020,NEAR WEST SIDE,28,28,41.8722729,-87.68061985,"(41.8722729, -87.68061985)"
250066,1501 W Pershing Rd,60609,Municipal,"50,000 - 250,000 Sq Ft",2020,NEW CITY,61,11,41.82315321,-87.66359976,"(41.82315321, -87.66359976)"
251951,5840 S Ellis Ave,60637,Commercial,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.78964,-87.601268,"(41.78964, -87.601268)"
173948,6211 N LINCOLN AVE,60659,Commercial,"50,000 - 250,000 Sq Ft",2019,NORTH PARK,13,50,41.99582772,-87.71424303,"(41.99582772, -87.71424303)"
173914,2101 E 71ST ST,60649,Commercial,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,5,41.76509567,-87.57550953,"(41.76509567, -87.57550953)"
103182,1000 N LASALLE DR,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
168225,2970 N SHERIDAN RD,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.93626929,-87.63934761,"(41.93626929, -87.63934761)"
254035,725 W Irving Park Rd,60613,Residential,"50,000 - 250,000 Sq Ft",2019,Lake View,6,46,41.9543088,-87.6618,"(41.9543088, -87.6618)"
229057,2740 N PINE GROVE AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.93214333,-87.64141628,"(41.93214333, -87.64141628)"
173712,1153 1155 W ARMITAGE AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
254385,6307 S STEWART AVE,60621,Commercial,"50,000 - 250,000 Sq Ft",2020,Englewood,68,20,41.77391183,-87.63872071,"(41.77391183, -87.63872071)"
106125,5631 5635 N KENMORE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
260078,1626 W 87TH ST,60620,Residential,"50,000 - 250,000 Sq Ft",2019,AUBURN GRESHAM,71,21,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
105788,4242 4246 N SHERIDAN RD,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
109413,550 558 W SURF ST,60657,Residential,"50,000 - 250,000 Sq Ft",2020,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
260074,2804 E 77TH PL,60649,Residential,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
160217,201 N State St,60601,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,42,41.8862111,-87.6277372,"(41.8862111, -87.6277372)"
254162,1125 W Loyola Ave,60626,Commercial,"50,000 - 250,000 Sq Ft",2020,Rogers Park,1,49,42.0015174,-87.65906,"(42.0015174, -87.65906)"
120518,3500 S GILES AVE,60653,Commercial,"50,000 - 250,000 Sq Ft",2019,DOUGLAS,35,3,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
118695,2825 S HALSTED,60608,Residential,"50,000 - 250,000 Sq Ft",2019,BRIDGEPORT,60,11,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
165224,4626 N Knox Ave,60630,Commercial,"50,000 - 250,000 Sq Ft",2020,IRVING PARK,16,39,41.96533308,-87.74454481,"(41.96533308, -87.74454481)"
140771,551 557 W NORTH AVE,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
102285,836 W Wellington Ave,60657,Commercial,"> 250,000 Sq Ft",2020,LAKE VIEW,6,44,41.93678761,-87.65090588,"(41.93678761, -87.65090588)"
112157,626 640 W WAVELAND AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
175981,860 W Evergreen Ave,60642,Commercial,"50,000 - 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,27,41.90611149,-87.65013185,"(41.90611149, -87.65013185)"
113466,720 S DEARBORN ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
112699,6245 6259 N SHERIDAN RD,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
252123,7200 S Ingleside Ave,60619,Commercial,"50,000 - 250,000 Sq Ft",2019,GREATER GRAND CROSSING,69,5,41.76400303,-87.60189552,"(41.76400303, -87.60189552)"
105749,211 217 E CHESTNUT ST,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
158647,1317 1325 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.90641717,-87.62835303,"(41.90641717, -87.62835303)"
105697,1030 1032 N DEARBORN ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
254016,5801 N Pulaski Rd - Bldg E,60646,Commercial,"50,000 - 250,000 Sq Ft",2019,North Park,13,39,41.9995854,-87.77148,"(41.9995854, -87.77148)"
173857,5230 5244 N SHERIDAN RD,60640,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
252312,346 E 53rd St,60615,Residential,"50,000 - 250,000 Sq Ft",2019,WASHINGTON PARK,40,3,41.79844701,-87.61785394,"(41.79844701, -87.61785394)"
103761,20 W Kinzie St,60654,Commercial,"> 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,42,41.88927,-87.628761,"(41.88927, -87.628761)"
148481,7001 7013 N SHERIDAN RD,60626,Residential,"50,000 - 250,000 Sq Ft",2020,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
115605,6250 6258 S PARK SHORE EAST CT,60637,Residential,"50,000 - 250,000 Sq Ft",2019,WOODLAWN,42,5,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
254261,1800 West Roscoe,60657,Residential,"50,000 - 250,000 Sq Ft",2019,North Center,5,47,41.8842525,-87.63245,"(41.8842525, -87.63245)"
175493,4812 4846 N CLARK ST,60640,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,47,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
103759,547 W Jackson Blvd,60661,Commercial,"> 250,000 Sq Ft",2020,NEAR WEST SIDE,28,42,41.878003,-87.641471,"(41.878003, -87.641471)"
254159,3205 W Carmen Ave,60625,Commercial,"50,000 - 250,000 Sq Ft",2019,Albany Park,14,33,41.8842525,-87.63245,"(41.8842525, -87.63245)"
173702,1301 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
106030,433 W BRIAR PL,60657,Residential,"50,000 - 250,000 Sq Ft",2020,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
156879,170 W Oak St,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.90093931,-87.63406385,"(41.90093931, -87.63406385)"
100346,2609 W BELMONT AVE,60618,Residential,"50,000 - 250,000 Sq Ft",2019,AVONDALE,21,33,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
102731,1025 W HOLLYWOOD AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
173730,420 W FULLERTON AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
101901,151 171 W Randolph St,60601,Residential,"> 250,000 Sq Ft",2019,LOOP,32,42,41.8841082,-87.63304764,"(41.8841082, -87.63304764)"
101972,150 N Wacker Dr,60606,Commercial,"> 250,000 Sq Ft",2020,LOOP,32,42,41.88476971,-87.63734502,"(41.88476971, -87.63734502)"
110254,110 W SUPERIOR ST,60654,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89158015,-87.63783734,"(41.89158015, -87.63783734)"
160451,50 E Chestnut St,60611,Residential,"50,000 - 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,42,41.89859885,-87.62618028,"(41.89859885, -87.62618028)"
174002,1111 1135 E 87TH ST,60619,Commercial,"50,000 - 250,000 Sq Ft",2019,BURNSIDE,47,8,41.73624393,-87.59662187,"(41.73624393, -87.59662187)"
165062,1300 S Lake Shore Dr,60605,Commercial,"50,000 - 250,000 Sq Ft",2020,NEAR SOUTH SIDE,33,4,41.86637151,-87.60660909,"(41.86637151, -87.60660909)"
253962,621 S Plymouth Ct,60605,Residential,"50,000 - 250,000 Sq Ft",2019,Loop,32,4,41.8684207,-87.62414082,"(41.8684207, -87.62414082)"
103681,6427-6455 N Sheridan Rd,60626,Commercial,"50,000 - 250,000 Sq Ft",2020,ROGERS PARK,1,49,41.99972255,-87.66065332,"(41.99972255, -87.66065332)"
252270,25 E Delaware Pl,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89915259,-87.62730079,"(41.89915259, -87.62730079)"
102365,4015 N Ashland Ave,60613,Municipal,"> 250,000 Sq Ft",2020,LAKE VIEW,6,47,41.95525436,-87.66860456,"(41.95525436, -87.66860456)"
109510,4922 4942 S CORNELL AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
105673,506 W HARRISON ST,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.87399385,-87.651678,"(41.87399385, -87.651678)"
142759,124 W POLK ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
114638,5543 5559 S KIMBARK AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2020,HYDE PARK,41,5,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
134280,2512 N BOSWORTH AVE,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,32,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
159564,65 E SCOTT ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.90444748,-87.62618786,"(41.90444748, -87.62618786)"
175218,5200 S ELLIS AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2019,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
237384,1035 N DEARBORN ST,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.90163587,-87.62949064,"(41.90163587, -87.62949064)"
100375,3600 3612 W FRANKLIN BLVD,60624,Residential,"50,000 - 250,000 Sq Ft",2019,HUMBOLDT PARK,23,27,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
160134,400 E 41st St,60653,Residential,"> 250,000 Sq Ft",2019,GRAND BOULEVARD,38,3,41.82048786,-87.61632029,"(41.82048786, -87.61632029)"
157919,5801 N Pulaski Rd - Bldg H,60646,Commercial,"> 250,000 Sq Ft",2019,NORTH PARK,13,39,41.98580055,-87.72846172,"(41.98580055, -87.72846172)"
128978,2242 N Kedzie Blvd,60647,Residential,"50,000 - 250,000 Sq Ft",2019,LOGAN SQUARE,22,32,41.92197286,-87.70750811,"(41.92197286, -87.70750811)"
161181,820 N LaSalle St,60610,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89734755,-87.63307304,"(41.89734755, -87.63307304)"
148673,1154 N CAMPBELL,60622,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,26,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
173759,3224 3244 N HALSTED ST,60657,Residential,"> 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
251333,2358 N Sheffield Ave,60614,Commercial,"50,000 - 250,000 Sq Ft",2020,LINCOLN PARK,7,43,41.924561,-87.653601,"(41.924561, -87.653601)"
164512,506 N DESPLAINES ST,60654,Commercial,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,27,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
253955,550 W Fulton,60661,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,42,41.8832102,-87.64337484,"(41.8832102, -87.64337484)"
241410,1440 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.90899574,-87.62922625,"(41.90899574, -87.62922625)"
105615,426 W SURF ST,60657,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
254075,601 W Jackson,60661,Residential,"50,000 - 250,000 Sq Ft",2020,Near West Side,28,42,41.8832102,-87.64337,"(41.8832102, -87.64337)"
118557,4437 S CICERO AVE,60632,Commercial,"50,000 - 250,000 Sq Ft",2019,GARFIELD RIDGE,56,22,41.81256417,-87.71245594,"(41.81256417, -87.71245594)"
103597,30 N LaSalle St,60602,Commercial,"> 250,000 Sq Ft",2020,LOOP,32,42,41.88284628,-87.63290243,"(41.88284628, -87.63290243)"
172298,122-134 S Aberdeen St,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.87921245,-87.65673552,"(41.87921245, -87.65673552)"
159565,1501 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,43,41.90977128,-87.62842476,"(41.90977128, -87.62842476)"
260032,1616 E 50TH PL,60615,Residential,"50,000 - 250,000 Sq Ft",2019,KENWOOD,39,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
165606,220 E Chicago Ave,60611,Commercial,"> 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,2,41.89722484,-87.6210481,"(41.89722484, -87.6210481)"
102157,130 E Randolph St,60601,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88494749,-87.62313016,"(41.88494749, -87.62313016)"
101887,550 W Adams,60661,Commercial,"> 250,000 Sq Ft",2020,NEAR WEST SIDE,28,42,41.87954979,-87.64173979,"(41.87954979, -87.64173979)"
251763,545 W Division,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,27,41.90363449,-87.64245142,"(41.90363449, -87.64245142)"
175907,5424 W WASHINGTON BLVD,60644,Residential,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,28,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
137292,321 N CENTRAL AVE,60644,Commercial,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,37,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
251235,110 E Delaware,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.8992147,-87.62541324,"(41.8992147, -87.62541324)"
102337,833 W BUENA AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
157618,61 W 15TH ST,60605,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.86107878,-87.62996839,"(41.86107878, -87.62996839)"
159594,451 W Wrightwood Ave,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LINCOLN PARK,7,43,41.93048495,-87.64109185,"(41.93048495, -87.64109185)"
158472,8 W Monroe St,60603,Residential,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88095952,-87.6277973,"(41.88095952, -87.6277973)"
254166,1001 1025 W Loyola Ave,60626,Commercial,"50,000 - 250,000 Sq Ft",2020,Rogers Park,1,49,42.0015891,-87.65674,"(42.0015891, -87.65674)"
254049,1337 W Fargo Ave,60626,Residential,"50,000 - 250,000 Sq Ft",2019,Rogers Park,1,49,42.01706509,-87.66474749,"(42.01706509, -87.66474749)"
168367,600 S Federal St,60605,Residential,"> 250,000 Sq Ft",2020,LOOP,32,4,41.87429714,-87.62995134,"(41.87429714, -87.62995134)"
254072,400 S Green St,60607,Residential,"50,000 - 250,000 Sq Ft",2019,Near West Side,28,25,41.8842525,-87.63245,"(41.8842525, -87.63245)"
254370,3659 W 99TH ST,60655,Residential,"50,000 - 250,000 Sq Ft",2020,Mount Greenwood,74,19,41.69338599,-87.70303837,"(41.69338599, -87.70303837)"
105586,712 720 W DIVERSEY PKWY,60614,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,44,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
254011,4848 N Sheridan Rd,60640,Residential,"50,000 - 250,000 Sq Ft",2019,Uptown,3,46,41.9726457,-87.66491,"(41.9726457, -87.66491)"
174240,608 E 51ST ST,60615,Residential,"50,000 - 250,000 Sq Ft",2019,GRAND BOULEVARD,38,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
250065,4455 N Lincoln Ave,60625,Municipal,"50,000 - 250,000 Sq Ft",2020,LINCOLN SQUARE,4,47,41.96277128,-87.68440214,"(41.96277128, -87.68440214)"
172289,1214 1222 W MADISON ST,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,25,41.88195862,-87.65795891,"(41.88195862, -87.65795891)"
111466,939 W HURON ST,60642,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,27,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
109238,4572 N MILWAUKEE AVE,60630,Residential,"50,000 - 250,000 Sq Ft",2019,PORTAGE PARK,15,45,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
160370,2025 W Granville Ave,60659,Commercial,"50,000 - 250,000 Sq Ft",2020,WEST RIDGE,2,40,41.99378626,-87.68191935,"(41.99378626, -87.68191935)"
113509,1330 N LASALLE DR,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
104237,536 552 W ADDISON ST,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
250053,6545 W Hurlbut St,60631,Municipal,"> 250,000 Sq Ft",2020,NORWOOD PARK,10,41,41.985587,-87.791778,"(41.985587, -87.791778)"
173592,660 W Fulton Market,60661,Residential,"50,000 - 250,000 Sq Ft",2020,NEAR WEST SIDE,28,42,41.886964,-87.64549314,"(41.886964, -87.64549314)"
254296,534 552 W Brompton Ave,60657,Residential,"50,000 - 250,000 Sq Ft",2019,Lake View,6,46,41.9398563,-87.65846,"(41.9398563, -87.65846)"
175658,50 E 26TH ST,60616,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
116749,3300 W MAYPOLE AVE,60624,Residential,"50,000 - 250,000 Sq Ft",2019,EAST GARFIELD PARK,27,28,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
103641,33 N LaSalle St,60602,Commercial,"> 250,000 Sq Ft",2020,LOOP,32,42,41.88286478,-87.63205333,"(41.88286478, -87.63205333)"
253982,111 W Polk St,60605,Residential,"50,000 - 250,000 Sq Ft",2020,Loop,32,4,41.8684207,-87.62414,"(41.8684207, -87.62414)"
109550,1217 1227 W LUNT AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
101718,70 W Madison St,60602,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88229695,-87.630198,"(41.88229695, -87.630198)"
113652,231 239 E WALTON ST,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
254154,3101 W Touhy Ave,60645,Residential,"50,000 - 250,000 Sq Ft",2019,West Ridge,2,50,41.8842525,-87.63245,"(41.8842525, -87.63245)"
113677,221 E WALTON PL,60611,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
101545,849 863 W BUENA AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
175479,5856 5860 N BROADWAY,60660,Residential,"50,000 - 250,000 Sq Ft",2019,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
